user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id
U21807,2023-08-16,West,Clothing,100.78,Inactive,Chicago,37,Pro,2023-08-16 00:30:08,user3668@example.com,user_79037,100.78,S37
U83663,2023-12-04,North,Home,277.2,Pending,Austin,55,Pro,2023-12-04 19:40:48,user20418@example.com,user_83775,277.2,S43
U7184,2023-11-21,East,Home,67.34,Inactive,Chicago,24,Premium,2023-11-21 23:41:53,,,67.34,S25
U61570,2023-10-13,North,Home,139.28,Pending,Austin,52,Premium,2023-10-13 04:22:01,user34620@example.com,user_79876,139.28,S32
U17419,2023-10-15,North,Sports,227.37,,Austin,23,Premium,2023-10-15 23:23:44,user15537@example.com,user_91108,227.37,S5
U27134,2023-07-09,North,Clothing,31.46,,Seattle,17,Pro,2023-07-09 10:42:35,user75445@example.com,user_98894,31.46,S21
U49046,2023-04-21,South,Electronics,444.04,Inactive,New York,37,Premium,2023-04-21 17:13:46,user29661@example.com,user_28480,,S4
U14377,2023-07-23,East,Clothing,94.54,,San Francisco,57,Basic,2023-07-23 09:26:30,user19029@example.com,user_75141,94.54,S29
U72722,2023-04-18,East,Clothing,303.31,,Los Angeles,57,Premium,2023-04-18 09:36:05,user31184@example.com,user_53640,303.31,S35
U11690,2023-04-19,East,Electronics,167.23,Pending,Chicago,39,Pro,2023-04-19 18:52:15,user45522@example.com,user_91661,167.23,S34
U93388,2023-12-18,North,Electronics,137.1,,New York,56,Premium,2023-12-18 04:09:09,user66531@example.com,user_4662,137.1,S33
U70858,2023-08-07,East,Sports,333.73,Inactive,San Francisco,35,Pro,2023-08-07 03:05:23,user55009@example.com,user_62434,333.73,S7
U90014,2023-12-28,North,Sports,238.91,Active,Seattle,22,Pro,2023-12-28 07:42:56,user86539@example.com,user_93975,238.91,S11
U38953,2023-10-01,North,Clothing,40.69,Active,New York,35,Basic,2023-10-01 22:13:03,user65992@example.com,user_10007,40.69,S44
U20460,2023-10-25,North,Sports,352.16,Active,San Francisco,58,Basic,2023-10-25 03:28:17,user35313@example.com,user_9982,352.16,S16
U29320,2023-04-15,North,Electronics,315.93,Pending,Chicago,20,Premium,2023-04-15 00:39:40,user31798@example.com,user_4472,315.93,S43
U91003,2023-01-29,East,Books,448.58,Pending,Seattle,31,Basic,2023-01-29 12:37:54,user31818@example.com,user_77623,,S28
U87454,2023-07-04,South,Books,456.8,,Los Angeles,24,Basic,2023-07-04 01:19:29,user52882@example.com,user_97066,456.8,S50
U9474,2023-09-16,South,Clothing,369.41,Active,New York,17,Premium,2023-09-16 13:38:31,user42303@example.com,user_15658,369.41,S13
U71276,2023-08-14,East,Clothing,359.6,Active,Los Angeles,36,Pro,2023-08-14 22:44:44,user44951@example.com,user_75960,359.6,S32
U32876,2023-11-26,South,Clothing,148.88,Pending,New York,30,Basic,2023-11-26 12:10:06,user51085@example.com,,148.88,S7
U35333,2023-10-02,East,Clothing,141.1,Active,Austin,50,Pro,2023-10-02 01:52:32,user51844@example.com,user_31196,,S40
U23672,2023-01-14,West,Electronics,320.58,,San Francisco,48,Basic,2023-01-14 19:37:18,,user_19329,,S6
U78997,2023-04-11,West,Books,423.82,,Chicago,58,Basic,2023-04-11 20:01:55,user60201@example.com,user_98102,423.82,S7
U20408,2023-08-25,South,Electronics,103.26,,San Francisco,42,Pro,2023-08-25 23:58:45,user66565@example.com,user_43017,103.26,S33
U97551,2023-07-12,West,Sports,300.4,,San Francisco,18,Premium,2023-07-12 15:34:06,user38557@example.com,user_63167,300.4,S22
U89550,2023-01-28,West,Books,464.44,Inactive,Austin,33,Basic,2023-01-28 18:48:17,user61720@example.com,user_36477,464.44,S14
U55321,2023-10-15,South,Sports,37.56,Active,San Francisco,56,Premium,2023-10-15 22:27:31,user16233@example.com,user_96006,37.56,S10
U58938,2023-10-24,West,Home,231.87,Inactive,Chicago,27,Pro,2023-10-24 14:52:08,,user_65752,231.87,S45
U8254,2023-11-23,West,Electronics,407.19,Pending,Los Angeles,27,Basic,2023-11-23 09:24:58,user71870@example.com,user_98429,407.19,S16
U90633,2023-03-02,South,Clothing,260.65,Inactive,New York,54,Premium,2023-03-02 03:06:09,user87868@example.com,user_77753,260.65,S40
U79478,2023-02-12,West,Home,46.08,Inactive,Los Angeles,41,Premium,2023-02-12 02:02:07,user78379@example.com,user_58847,46.08,S13
U49748,2023-01-01,West,Sports,55.56,Active,Los Angeles,45,Pro,2023-01-01 20:39:18,user96746@example.com,user_66483,55.56,S37
U85441,2023-10-07,South,Electronics,36.22,,Chicago,25,Premium,2023-10-07 13:07:53,user66169@example.com,user_95258,,S45
U89944,2023-02-27,North,Home,69.62,Inactive,San Francisco,60,Premium,2023-02-27 02:13:19,user64706@example.com,user_36566,69.62,S12
U75060,2023-11-28,East,Home,72.69,Pending,Seattle,55,Pro,2023-11-28 08:07:47,user70373@example.com,user_31705,,S25
U21758,2023-06-15,North,Sports,143.01,,Seattle,44,Pro,2023-06-15 13:20:07,user78851@example.com,user_84173,143.01,S28
U91532,2023-03-29,East,Clothing,306.1,Inactive,Seattle,43,Premium,2023-03-29 09:07:49,,user_81717,306.1,S6
U19148,2023-04-29,North,Electronics,180.15,Inactive,New York,34,Basic,2023-04-29 15:26:31,user78335@example.com,user_20164,,S21
U2156,2023-08-19,East,Clothing,25.17,Pending,San Francisco,60,Basic,2023-08-19 03:28:51,,user_83206,25.17,S37
U2721,2023-07-08,South,Books,54.02,Active,Austin,46,Premium,2023-07-08 09:13:15,user18713@example.com,user_54745,54.02,S40
U54308,2023-02-28,West,Sports,194.53,,Los Angeles,40,Pro,2023-02-28 11:23:02,user30038@example.com,user_51918,,S6
U90928,2023-04-20,West,Sports,197.73,Inactive,New York,45,Pro,2023-04-20 12:19:47,user63189@example.com,user_6482,197.73,S6
U33979,2023-11-01,North,Books,277.11,Pending,Seattle,31,Basic,2023-11-01 23:19:38,user18713@example.com,user_53333,277.11,S9
U31416,2023-10-13,North,Sports,193.91,Inactive,Los Angeles,49,Premium,2023-10-13 17:33:29,user90561@example.com,user_35477,,S37
U24386,2023-12-14,West,Electronics,296.58,Inactive,Seattle,25,Basic,2023-12-14 12:25:59,user39626@example.com,user_92956,296.58,S31
U28175,2023-09-01,North,Books,233.83,Pending,Chicago,42,Pro,2023-09-01 08:59:40,user31901@example.com,user_93592,233.83,S48
U88452,2023-01-02,East,Home,484.28,,Chicago,24,Pro,2023-01-02 02:57:23,,user_17319,484.28,S22
U28354,2023-11-01,South,Home,249.27,Active,Seattle,38,Premium,2023-11-01 18:23:29,user34289@example.com,user_79420,249.27,S31
U81086,2023-06-22,East,Electronics,221.82,,New York,60,Premium,2023-06-22 08:41:29,user56902@example.com,user_18193,221.82,S21
U32690,2023-01-08,East,Electronics,415.78,Inactive,Los Angeles,52,Basic,2023-01-08 14:09:20,user98770@example.com,user_69324,415.78,S43
U78692,2023-11-17,South,Sports,465.81,,Chicago,24,Basic,2023-11-17 14:47:47,user17012@example.com,user_60046,465.81,S39
U14822,2023-08-16,North,Sports,294.44,Pending,Chicago,37,Premium,2023-08-16 10:59:04,user73161@example.com,user_75864,294.44,S29
U79421,2023-07-18,East,Sports,176.38,Active,San Francisco,50,Basic,2023-07-18 21:05:41,user24246@example.com,user_36618,176.38,S15
U36077,2023-07-05,East,Clothing,311.55,Active,Austin,17,Basic,2023-07-05 00:03:03,user60168@example.com,user_27772,311.55,S50
U63745,2023-07-12,North,Home,57.22,Pending,Austin,44,Pro,2023-07-12 18:15:00,user67165@example.com,user_18309,57.22,S23
U74218,2023-10-06,North,Home,268.41,Active,Los Angeles,24,Pro,2023-10-06 23:21:58,user28717@example.com,user_46124,268.41,S38
U94568,2023-09-08,West,Sports,286.78,Active,Chicago,61,Premium,2023-09-08 09:58:24,,,286.78,S21
U60893,2023-07-30,South,Electronics,414.57,Inactive,San Francisco,62,Premium,2023-07-30 07:51:07,user78216@example.com,user_84036,,S36
U24358,2023-03-12,North,Sports,51.32,,New York,24,Premium,2023-03-12 13:36:57,,,,S7
U57483,2023-11-30,North,Home,26.01,Inactive,Los Angeles,24,Premium,2023-11-30 20:39:24,,user_24417,26.01,S32
U55656,2023-06-24,North,Sports,20.42,Inactive,New York,33,Basic,2023-06-24 05:57:46,user42660@example.com,user_40848,20.42,S8
U8157,2023-07-26,North,Home,305.12,Pending,Chicago,53,Premium,2023-07-26 13:56:39,user78726@example.com,user_52683,305.12,S49
U19768,2023-04-06,West,Clothing,190.06,Active,Seattle,37,Basic,2023-04-06 20:39:07,user22685@example.com,,190.06,S30
U36219,2023-01-31,West,Sports,190.9,Pending,New York,61,Premium,2023-01-31 01:19:17,user30448@example.com,user_219,190.9,S35
U36219,2023-01-31,West,Sports,190.9,Pending,New York,61,Premium,2023-01-31 01:19:17,user30448@example.com,user_219,190.9,S35
U65546,2023-06-23,East,Books,183.12,Inactive,New York,61,Pro,2023-06-23 05:16:00,user33910@example.com,user_78002,183.12,S41
U43656,2023-11-20,North,Sports,85.98,,Los Angeles,17,Premium,2023-11-20 20:25:11,user41139@example.com,user_12838,85.98,S14
U10059,2023-11-24,South,Electronics,444.5,Inactive,Seattle,55,Basic,2023-11-24 15:33:53,user77814@example.com,user_28807,444.5,S38
U63852,2023-06-16,West,Electronics,43.91,,San Francisco,62,Pro,2023-06-16 01:22:48,user46336@example.com,user_98764,43.91,S8
U70329,2023-08-23,East,Books,239.12,Inactive,Chicago,19,Basic,2023-08-23 00:29:27,user96030@example.com,user_31722,239.12,S5
U52637,2023-07-18,North,Books,275.67,Pending,Los Angeles,21,Pro,2023-07-18 09:58:54,user12090@example.com,user_80333,275.67,S41
U87539,2023-03-12,West,Books,341.85,Active,New York,31,Premium,2023-03-12 06:21:07,user50624@example.com,user_69836,341.85,S1
U83245,2023-01-19,North,Electronics,254.57,Inactive,New York,44,Pro,2023-01-19 15:50:47,user67990@example.com,user_10036,254.57,S18
U21973,2023-01-13,South,Electronics,169.68,Active,Chicago,34,Basic,2023-01-13 22:55:51,user43579@example.com,user_54740,169.68,S32
U87724,2023-09-25,South,Electronics,430.23,Active,New York,51,Pro,2023-09-25 02:06:37,user82640@example.com,user_23569,430.23,S17
U75468,2023-12-09,South,Home,263.04,,Seattle,29,Premium,2023-12-09 20:31:16,user31394@example.com,user_71289,263.04,S26
U32112,2023-03-17,West,Books,342.3,,Los Angeles,65,Basic,2023-03-17 22:26:39,,user_61004,,S48
U85755,2023-08-01,East,Clothing,280.39,Active,New York,54,Premium,2023-08-01 06:19:06,user68664@example.com,user_92850,280.39,S4
U97897,2023-02-14,North,Electronics,329.08,Inactive,New York,64,Pro,2023-02-14 18:41:30,user37626@example.com,user_33902,329.08,S19
U58862,2023-01-18,East,Clothing,136.13,Pending,Los Angeles,26,Premium,2023-01-18 17:24:55,user68580@example.com,user_15564,136.13,S4
U39072,2023-08-01,South,Clothing,287.47,Active,San Francisco,16,Pro,2023-08-01 16:13:48,user55883@example.com,user_40486,287.47,S34
U51810,2023-02-16,North,Clothing,401.77,,Seattle,39,Pro,2023-02-16 08:54:52,user36088@example.com,,,S20
U33245,2023-10-13,East,Sports,414.76,Active,Austin,28,Premium,2023-10-13 01:29:39,user69378@example.com,user_71911,414.76,S14
U66689,2023-02-17,South,Electronics,138.24,Inactive,Los Angeles,29,Basic,2023-02-17 22:47:14,user52359@example.com,user_40462,138.24,S5
U72328,2023-10-20,North,Clothing,131.69,Active,San Francisco,64,Premium,2023-10-20 17:08:50,user41342@example.com,user_69531,131.69,S13
U99283,2023-12-22,West,Electronics,174.74,Active,Los Angeles,60,Basic,2023-12-22 01:36:37,user56708@example.com,user_25509,174.74,S19
U16281,2023-04-03,East,Electronics,91.69,Pending,Los Angeles,19,Premium,2023-04-03 06:20:32,user35829@example.com,,91.69,S20
U90029,2023-08-28,South,Books,435.81,Inactive,Chicago,59,Pro,2023-08-28 22:35:52,user49706@example.com,user_73606,435.81,S40
U90029,2023-08-28,South,Books,435.81,Inactive,Chicago,59,Pro,2023-08-28 22:35:52,user49706@example.com,user_73606,435.81,S40
U81827,2023-03-22,West,Books,298.63,,Los Angeles,27,Basic,2023-03-22 17:11:15,user83587@example.com,user_71756,298.63,S24
U22068,2023-12-11,East,Clothing,93.98,Inactive,Los Angeles,48,Premium,2023-12-11 23:19:48,,user_13081,93.98,S8
U33449,2023-02-13,East,Sports,291.38,Pending,Chicago,36,Basic,2023-02-13 17:38:25,user13519@example.com,user_38049,291.38,S5
U33449,2023-02-13,East,Sports,291.38,Pending,Chicago,36,Basic,2023-02-13 17:38:25,user13519@example.com,user_38049,291.38,S5
U63729,2023-04-03,South,Electronics,199.22,Pending,Los Angeles,19,Pro,2023-04-03 05:48:21,user39018@example.com,,199.22,S33
U7774,2023-01-20,East,Clothing,472.73,,Seattle,17,Premium,2023-01-20 17:00:40,,user_93079,472.73,S31
U60059,2023-03-19,South,Home,439.66,,San Francisco,62,Premium,2023-03-19 15:45:52,user58106@example.com,user_47863,439.66,S20
U34344,2023-11-15,East,Home,128.61,,New York,22,Premium,2023-11-15 05:35:19,user5380@example.com,user_71962,128.61,S12
U80492,2023-01-16,North,Home,359.16,Pending,New York,50,Pro,2023-01-16 02:32:08,user69754@example.com,user_36168,359.16,S45
U47516,2023-11-27,East,Books,96.25,Pending,San Francisco,49,Basic,2023-11-27 19:03:54,user19705@example.com,user_6421,96.25,S10
U49171,2023-07-23,South,Home,196.15,,Chicago,39,Premium,2023-07-23 10:30:36,,user_73634,196.15,S27
U48095,2023-09-30,West,Books,476.42,Active,Austin,32,Premium,2023-09-30 08:15:37,user76053@example.com,user_64623,476.42,S2
U57280,2023-06-17,East,Electronics,456.67,Active,New York,28,Basic,2023-06-17 00:18:24,user92986@example.com,user_38575,456.67,S19
U2273,2023-10-08,South,Home,216.91,Pending,Seattle,35,Premium,2023-10-08 02:07:43,user14499@example.com,user_79316,216.91,S36
U18462,2023-08-01,North,Home,80.12,,New York,46,Premium,2023-08-01 11:59:56,user47227@example.com,user_61343,80.12,S4
U80039,2023-06-24,East,Sports,445.92,Active,San Francisco,63,Premium,2023-06-24 18:57:04,user48540@example.com,user_29770,445.92,S4
U7449,2023-07-16,North,Home,327.05,Pending,Seattle,47,Pro,2023-07-16 15:24:33,user4397@example.com,user_37633,327.05,S21
U33209,2023-10-15,North,Home,283.53,Inactive,Los Angeles,33,Basic,2023-10-15 10:13:45,user83125@example.com,user_24789,283.53,S31
U78215,2023-01-23,East,Clothing,302.31,Active,Austin,62,Pro,2023-01-23 12:07:18,user70193@example.com,user_2405,302.31,S39
U44993,2023-09-05,West,Books,217.88,Active,Seattle,37,Premium,2023-09-05 20:59:33,user68169@example.com,user_41238,217.88,S18
U46784,2023-04-14,South,Electronics,52.43,Pending,Seattle,46,Pro,2023-04-14 02:25:46,user45723@example.com,user_2327,52.43,S34
U35769,2023-09-16,West,Home,294.4,,Austin,55,Basic,2023-09-16 12:56:39,user73935@example.com,user_62820,294.4,S26
U36046,2023-08-11,South,Sports,236.1,,Seattle,16,Pro,2023-08-11 11:59:28,user20183@example.com,user_77086,236.1,S45
U70586,2023-11-28,South,Sports,349.84,Pending,Austin,52,Pro,2023-11-28 22:10:57,user3815@example.com,user_74442,349.84,S4
U44300,2023-08-24,East,Clothing,277.7,Pending,San Francisco,45,Premium,2023-08-24 15:59:43,user62809@example.com,user_26656,277.7,S18
U73967,2023-11-03,West,Sports,446.7,Pending,Chicago,41,Pro,2023-11-03 11:42:40,user18077@example.com,user_82451,446.7,S6
U3482,2023-07-15,North,Clothing,486.14,,San Francisco,32,Pro,2023-07-15 23:22:00,,user_94873,486.14,S29
U21881,2023-02-10,North,Home,424.9,Active,Austin,25,Pro,2023-02-10 18:36:54,user48017@example.com,user_32187,424.9,S21
U29609,2023-08-30,South,Home,466.51,Pending,San Francisco,18,Basic,2023-08-30 09:12:55,user80098@example.com,user_96732,466.51,S20
U5200,2023-07-24,South,Clothing,297.66,Active,New York,65,Premium,2023-07-24 13:11:13,user83774@example.com,user_28948,297.66,S6
U13572,2023-12-19,South,Books,141.89,Active,Chicago,26,Basic,2023-12-19 06:48:27,user7472@example.com,user_60027,141.89,S7
U94617,2023-07-09,East,Home,468.16,Pending,San Francisco,58,Pro,2023-07-09 21:55:46,user2997@example.com,user_17029,468.16,S2
U43017,2023-11-18,West,Electronics,354.69,,Los Angeles,52,Pro,2023-11-18 00:35:33,user71040@example.com,user_39160,354.69,S30
U88841,2023-12-21,East,Home,153.02,Pending,Seattle,47,Premium,2023-12-21 04:45:55,user21845@example.com,user_98976,153.02,S8
U30150,2023-10-23,North,Electronics,71.42,Pending,New York,33,Premium,2023-10-23 23:42:31,user62190@example.com,user_11560,71.42,S44
U89474,2023-12-27,East,Home,111.86,,San Francisco,60,Basic,2023-12-27 02:12:40,user49583@example.com,user_59864,111.86,S20
U66354,2023-12-02,North,Sports,402.71,Inactive,Austin,41,Pro,2023-12-02 20:28:21,user28055@example.com,user_67770,402.71,S26
U66354,2023-12-02,North,Sports,402.71,Inactive,Austin,41,Pro,2023-12-02 20:28:21,user28055@example.com,user_67770,402.71,S26
U10940,2023-04-10,East,Clothing,313.29,Pending,Austin,41,Premium,2023-04-10 14:55:11,user76546@example.com,,313.29,S21
U10514,2023-11-02,East,Sports,324.06,Pending,Chicago,36,Pro,2023-11-02 08:12:25,user81293@example.com,user_67897,324.06,S36
U9520,2023-07-29,West,Books,442.78,,Seattle,36,Pro,2023-07-29 12:27:59,user84503@example.com,user_68595,442.78,S4
U87718,2023-05-20,North,Home,275.53,Active,San Francisco,26,Pro,2023-05-20 05:18:10,user16966@example.com,user_37321,275.53,S40
U25601,2023-08-05,North,Books,323.16,,Seattle,16,Pro,2023-08-05 15:56:07,user80858@example.com,user_27198,323.16,S30
U25601,2023-08-05,North,Books,323.16,,Seattle,16,Pro,2023-08-05 15:56:07,user80858@example.com,user_27198,323.16,S30
U37420,2023-07-20,East,Clothing,440.36,Inactive,Austin,19,Pro,2023-07-20 15:14:01,user11323@example.com,user_10839,440.36,S19
U37420,2023-07-20,East,Clothing,440.36,Inactive,Austin,19,Pro,2023-07-20 15:14:01,user11323@example.com,user_10839,440.36,S19
U94199,2023-01-20,West,Books,33.36,Inactive,Seattle,21,Pro,2023-01-20 19:43:31,user56879@example.com,user_94143,33.36,S3
U41461,2023-08-31,East,Books,276.81,Active,Seattle,35,Premium,2023-08-31 05:50:12,user4112@example.com,user_79929,276.81,S25
U30203,2023-07-27,North,Sports,52.5,,Austin,16,Pro,2023-07-27 11:32:44,user75411@example.com,user_27589,52.5,S25
U95154,2023-04-15,North,Sports,160.84,Pending,Chicago,37,Basic,2023-04-15 20:55:38,user4728@example.com,user_15202,160.84,S5
U51558,2023-10-13,East,Clothing,327.97,Active,Austin,65,Basic,2023-10-13 21:26:20,user89020@example.com,user_47669,327.97,S35
U33375,2023-01-16,North,Electronics,312.85,Inactive,San Francisco,64,Pro,2023-01-16 16:49:02,user51934@example.com,user_185,312.85,S1
U81737,2023-05-17,South,Electronics,199.72,Inactive,Austin,36,Pro,2023-05-17 06:22:07,user79848@example.com,user_75752,199.72,S13
U51149,2023-05-23,North,Electronics,357.96,,Los Angeles,56,Pro,2023-05-23 15:10:30,user22733@example.com,user_13445,357.96,S43
U54052,2023-06-29,South,Electronics,199.03,Pending,San Francisco,55,Pro,2023-06-29 12:16:30,user26903@example.com,,,S6
U41962,2023-11-20,North,Clothing,36.82,Inactive,Austin,27,Pro,2023-11-20 06:43:50,user45240@example.com,user_93605,36.82,S9
U48707,2023-09-29,North,Electronics,430.63,Inactive,Austin,25,Premium,2023-09-29 00:08:41,user64995@example.com,user_50125,430.63,S47
U86200,2023-11-17,South,Electronics,467.74,Inactive,New York,22,Pro,2023-11-17 18:31:05,user13038@example.com,user_37073,467.74,S47
U37551,2023-03-29,West,Sports,106.28,Active,Austin,23,Premium,2023-03-29 03:10:44,user57821@example.com,,106.28,S49
U37551,2023-03-29,West,Sports,106.28,Active,Austin,23,Premium,2023-03-29 03:10:44,user57821@example.com,,106.28,S49
U78468,2023-05-25,East,Books,247.89,Active,Seattle,60,Basic,2023-05-25 06:49:29,user58527@example.com,user_26021,247.89,S34
U61664,2023-04-16,East,Clothing,267.71,,San Francisco,63,Premium,2023-04-16 17:17:39,user43082@example.com,user_91281,267.71,S17
U96338,2023-07-26,South,Books,58.97,Inactive,New York,45,Premium,2023-07-26 03:10:10,user68323@example.com,user_48972,58.97,S18
U79683,2023-02-01,South,Electronics,440.63,Pending,Los Angeles,61,Pro,2023-02-01 01:14:36,user37703@example.com,user_73733,440.63,S4
U99103,2023-05-28,East,Clothing,100.62,,San Francisco,25,Premium,2023-05-28 08:25:07,user4932@example.com,user_24414,100.62,S35
U34558,2023-10-22,North,Home,335.58,Inactive,Seattle,40,Pro,2023-10-22 23:54:05,user55924@example.com,user_9972,335.58,S33
U78206,2023-08-05,West,Books,360.14,Pending,Chicago,53,Pro,2023-08-05 19:43:20,user77472@example.com,user_36357,360.14,S31
U96119,2023-04-30,North,Home,358.61,,San Francisco,58,Premium,2023-04-30 09:02:06,user10975@example.com,user_7824,358.61,S43
U43489,2023-11-28,North,Home,281.13,Active,San Francisco,42,Premium,2023-11-28 13:06:52,user7724@example.com,user_76599,281.13,S5
U93447,2023-04-14,East,Books,490.4,,New York,30,Premium,2023-04-14 01:09:03,user73501@example.com,user_85220,490.4,S11
U85315,2023-01-01,South,Books,156.3,Inactive,Chicago,56,Basic,2023-01-01 00:51:39,user89219@example.com,user_29119,156.3,S32
U18476,2023-03-20,North,Books,338.01,Active,Austin,23,Pro,2023-03-20 14:37:55,user87032@example.com,user_73149,338.01,S10
U93641,2023-04-30,East,Books,223.36,Active,New York,65,Basic,2023-04-30 20:37:44,user4817@example.com,user_57199,223.36,S39
U11028,2023-02-25,East,Home,194.5,,Chicago,61,Premium,2023-02-25 16:53:49,user75640@example.com,user_19059,194.5,S46
U64961,2023-06-18,East,Clothing,353.73,Inactive,Los Angeles,51,Premium,2023-06-18 15:53:03,user52906@example.com,user_23654,353.73,S12
U29285,2023-11-18,North,Sports,355.22,,San Francisco,60,Pro,2023-11-18 03:52:28,,user_74235,355.22,S19
U20976,2023-11-16,West,Home,199.18,Inactive,Los Angeles,60,Pro,2023-11-16 00:43:09,user35206@example.com,user_14021,199.18,S41
U7110,2023-07-07,South,Electronics,353.16,Inactive,Los Angeles,32,Pro,2023-07-07 23:37:17,user95005@example.com,user_17018,353.16,S36
U58338,2023-09-09,East,Electronics,162.11,,Chicago,58,Premium,2023-09-09 04:45:20,user81424@example.com,user_39725,162.11,S40
U92246,2023-09-18,North,Books,76.79,Inactive,San Francisco,37,Basic,2023-09-18 02:24:03,user81648@example.com,user_22824,76.79,S32
U7208,2023-06-16,East,Sports,76.86,Inactive,New York,62,Premium,2023-06-16 13:04:38,,user_30214,76.86,S9
U75840,2023-10-17,East,Home,30.64,Pending,Austin,58,Pro,2023-10-17 02:18:27,user22440@example.com,user_26072,30.64,S30
U89534,2023-02-22,North,Sports,327.98,,Chicago,64,Premium,2023-02-22 09:24:17,user93839@example.com,user_18042,327.98,S23
U5520,2023-11-11,East,Sports,435.61,Active,Austin,34,Premium,2023-11-11 21:54:27,user30422@example.com,user_68594,435.61,S34
U97790,2023-02-20,West,Books,242.63,Inactive,Chicago,59,Pro,2023-02-20 16:25:05,user45938@example.com,user_45826,242.63,S35
U93863,2023-12-23,East,Home,378.76,Pending,Los Angeles,28,Basic,2023-12-23 08:56:15,,user_77468,378.76,S10
U21846,2023-11-02,East,Books,180.74,Pending,New York,45,Pro,2023-11-02 13:18:43,user19127@example.com,user_8231,,S49
U13131,2023-05-18,West,Books,358.68,Active,New York,46,Premium,2023-05-18 05:04:26,user92163@example.com,user_98163,,S37
U12892,2023-02-11,East,Home,496.97,Inactive,San Francisco,23,Basic,2023-02-11 06:01:28,,user_9344,496.97,S34
U85248,2023-05-17,West,Sports,380.34,Active,Los Angeles,45,Premium,2023-05-17 00:09:58,user7737@example.com,user_20062,380.34,S23
U78992,2023-04-20,North,Electronics,265.79,,San Francisco,26,Basic,2023-04-20 00:30:11,user91307@example.com,user_70562,265.79,S50
U12582,2023-01-08,North,Books,402.35,Inactive,Chicago,51,Basic,2023-01-08 07:15:01,user18274@example.com,user_53934,402.35,S24
U99394,2023-07-24,North,Electronics,108.3,Inactive,New York,48,Pro,2023-07-24 00:22:41,user16226@example.com,,108.3,S35
U84767,2023-08-14,South,Sports,326.98,,San Francisco,17,Pro,2023-08-14 23:54:37,user53761@example.com,user_40421,326.98,S32
U62292,2023-09-24,West,Electronics,333.94,Inactive,San Francisco,65,Pro,2023-09-24 22:27:36,user3764@example.com,user_1286,333.94,S14
U84618,2023-04-22,South,Home,412.76,Active,New York,48,Basic,2023-04-22 12:58:32,user8429@example.com,user_15197,412.76,S19
U79961,2023-12-04,East,Electronics,46.46,Pending,Chicago,40,Premium,2023-12-04 08:42:47,user29038@example.com,user_65413,46.46,S45
U32333,2023-02-28,South,Books,280.82,Active,Chicago,38,Premium,2023-02-28 10:38:24,user54721@example.com,user_9941,280.82,S20
U32333,2023-02-28,South,Books,280.82,Active,Chicago,38,Premium,2023-02-28 10:38:24,user54721@example.com,user_9941,280.82,S20
U97492,2023-06-12,East,Electronics,49.48,Pending,Austin,42,Pro,2023-06-12 00:27:57,user10468@example.com,user_97928,49.48,S36
U65735,2023-11-05,East,Clothing,159.84,,Seattle,45,Basic,2023-11-05 02:51:24,user29991@example.com,user_83543,159.84,S33
U17657,2023-11-26,South,Books,283.68,,Los Angeles,19,Basic,2023-11-26 21:43:58,user74397@example.com,user_34412,283.68,S37
U13757,2023-10-10,West,Home,23.83,Pending,Seattle,37,Basic,2023-10-10 15:36:53,user8822@example.com,user_70838,23.83,S2
U49524,2023-02-24,North,Sports,443.54,Active,Austin,44,Premium,2023-02-24 07:29:38,user95464@example.com,user_75849,443.54,S1
U58868,2023-03-09,North,Books,43.96,,San Francisco,39,Premium,2023-03-09 12:23:51,user83430@example.com,user_73409,43.96,S24
U62894,2023-03-29,East,Electronics,87.07,,New York,17,Pro,2023-03-29 09:52:44,user87593@example.com,user_36726,87.07,S38
U93177,2023-10-03,South,Home,428.97,Inactive,Austin,36,Pro,2023-10-03 17:58:51,user51036@example.com,user_80859,,S38
U30048,2023-04-01,North,Sports,275.88,Active,Chicago,49,Basic,2023-04-01 18:34:07,user32849@example.com,user_98160,,S24
U57956,2023-04-01,West,Electronics,380.44,Pending,San Francisco,20,Pro,2023-04-01 18:33:05,user81627@example.com,user_21418,380.44,S35
U63133,2023-03-15,North,Electronics,422.89,Inactive,Los Angeles,41,Premium,2023-03-15 06:18:48,user63462@example.com,user_88820,,S7
U80716,2023-09-07,South,Sports,83.15,Inactive,Los Angeles,58,Basic,2023-09-07 13:17:53,user82555@example.com,user_64500,83.15,S13
U21906,2023-04-28,East,Books,398.93,Inactive,San Francisco,60,Premium,2023-04-28 22:38:11,user5412@example.com,user_19673,398.93,S19
U47654,2023-05-22,East,Clothing,184.04,Pending,Los Angeles,17,Premium,2023-05-22 06:50:09,user16518@example.com,user_34524,184.04,S9
U71842,2023-02-09,West,Home,478.71,Pending,New York,32,Pro,2023-02-09 17:01:30,user11050@example.com,user_94940,478.71,S28
U71652,2023-03-20,South,Home,279.22,Active,Austin,21,Pro,2023-03-20 02:34:27,user78552@example.com,user_13425,279.22,S26
U97789,2023-11-07,South,Sports,18.31,Pending,San Francisco,32,Premium,2023-11-07 09:44:24,user60123@example.com,user_67597,18.31,S38
U49089,2023-03-18,South,Electronics,496.13,Active,San Francisco,17,Basic,2023-03-18 09:22:53,user69255@example.com,user_89797,496.13,S49
